Year,farm_id,month,month_str,milking_cows,herd_size,milk_yield_litres,num_parlour_units,milkpump_type,vacuumpump_power_kw,VSD,coolingsystem_directexpansion,coolingsystem_icebank,coolingsystem_platecooler,coolingsystem_waterchillingunit,hotwash_freq,re_thermal_m3,hotwatertank_capacity_litres,bulktank_capacity_litres,waterheating_power_elec_kw,waterheating_power_gas_kw,waterheating_power_oil_kw,quantity_diesel_litres,quantity_petrol_litres,quantity_elec_kwh,re_solarpv_kw,re_wind_kw,res_capacity_kw,low_energy_lighting,night_rate_electricity,heat_recovery,green_electricity,milking_duration_hours,milking_frequency
2015,1,1,Jan,29,73,0,13,High Speed,2.6,no,yes,no,yes,no,OAD,0,300,5000,3,0,0,932,53,11793,7,0,11,no,no,no,no,2,twice a day milking
2015,1,2,Feb,55,83,12477,13,High Speed,2.6,no,yes,no,yes,no,OAD,0,300,5000,3,0,0,932,53,11793,7,0,11,no,no,no,no,2,twice a day milking
2015,1,3,Mar,68,78,19893,13,High Speed,2.6,no,yes,no,yes,no,OAD,0,300,5000,3,0,0,932,53,11793,7,0,11,no,no,no,no,2,twice a day milking
2015,1,4,Apr,94,100,54578,13,High Speed,2.6,no,yes,no,yes,no,OAD,0,300,5000,3,0,0,932,53,11793,7,0,11,no,no,no,no,2,twice a day milking
2015,1,5,May,97,100,62820,13,High Speed,2.6,no,yes,no,yes,no,OAD,0,300,5000,3,0,0,932,53,11793,7,0,11,no,no,no,no,2,twice a day milking
2015,1,6,Jun,101,101,62648,13,High Speed,2.6,no,yes,no,yes,no,OAD,0,300,5000,3,0,0,932,53,11793,7,0,11,no,no,no,no,2,twice a day milking
2015,1,7,Jul,99,99,55822,13,High Speed,2.6,no,yes,no,yes,no,OAD,0,300,5000,3,0,0,932,53,11793,7,0,11,no,no,no,no,2,twice a day milking
2015,1,8,Aug,99,99,50082,13,High Speed,2.6,no,yes,no,yes,no,OAD,0,300,5000,3,0,0,932,53,11793,7,0,11,no,no,no,no,2,twice a day milking
2015,1,9,Sep,99,99,44381,13,High Speed,2.6,no,yes,no,yes,no,OAD,0,300,5000,3,0,0,932,53,11793,7,0,11,no,no,no,no,2,twice a day milking
2015,1,10,Oct,99,99,44048,13,High Speed,2.6,no,yes,no,yes,no,OAD,0,300,5000,3,0,0,932,53,11793,7,0,11,no,no,no,no,2,twice a day milking
2015,1,11,nov,21,99,21251,13,High Speed,2.6,no,yes,no,yes,no,OAD,0,300,5000,3,0,0,932,53,11793,7,0,11,no,no,no,no,2,twice a day milking
2015,1,12,Dec,1,99,7499,13,High Speed,2.6,no,yes,no,yes,no,OAD,0,300,5000,3,0,0,932,53,11793,7,0,11,no,no,no,no,2,twice a day milking
2015,2,1,Jan,1,120,0,16,Variable Speed Pump,6,no,yes,no,yes,no,OAW,0,300,12750,3,0,0,48,166,13421,2,0,NaN,no,no,no,n/a,1.5,once a day milking
2015,2,2,Feb,67,127,1158,16,Variable Speed Pump,6,no,yes,no,yes,no,OAW,0,300,12750,3,0,0,48,166,13421,2,0,NaN,no,no,no,n/a,1.5,once a day milking
2015,2,3,Mar,121,141,42530,16,Variable Speed Pump,6,no,yes,no,yes,no,OAW,0,300,12750,3,0,0,48,166,13421,2,0,NaN,no,no,no,n/a,1.5,once a day milking
2015,2,4,Apr,136,145,94827,16,Variable Speed Pump,6,no,yes,no,yes,no,OAW,0,300,12750,3,0,0,48,166,13421,2,0,NaN,no,no,no,n/a,1.5,once a day milking
2015,2,5,May,146,148,95251,16,Variable Speed Pump,6,no,yes,no,yes,no,OAW,0,300,12750,3,0,0,48,166,13421,2,0,NaN,no,no,no,n/a,1.5,once a day milking
2015,2,6,Jun,145,147,93985,16,Variable Speed Pump,6,no,yes,no,yes,no,OAW,0,300,12750,3,0,0,48,166,13421,2,0,NaN,no,no,no,n/a,1.5,once a day milking
2015,2,7,Jul,145,147,87071,16,Variable Speed Pump,6,no,yes,no,yes,no,OAW,0,300,12750,3,0,0,48,166,13421,2,0,NaN,no,no,no,n/a,1.5,once a day milking
2015,2,8,Aug,146,148,69525,16,Variable Speed Pump,6,no,yes,no,yes,no,OAW,0,300,12750,3,0,0,48,166,13421,2,0,NaN,no,no,no,n/a,1.5,once a day milking
2015,2,9,Sep,145,147,67540,16,Variable Speed Pump,6,no,yes,no,yes,no,OAW,0,300,12750,3,0,0,48,166,13421,2,0,NaN,no,no,no,n/a,1.5,once a day milking
2015,2,10,Oct,145,147,55468,16,Variable Speed Pump,6,no,yes,no,yes,no,OAW,0,300,12750,3,0,0,48,166,13421,2,0,NaN,no,no,no,n/a,1.5,once a day milking
2015,2,11,nov,129,147,32157,16,Variable Speed Pump,6,no,yes,no,yes,no,OAW,0,300,12750,3,0,0,48,166,13421,2,0,NaN,no,no,no,n/a,1.5,once a day milking
2015,2,12,Dec,0,147,7679,16,Variable Speed Pump,6,no,yes,no,yes,no,OAW,0,300,12750,3,0,0,48,166,13421,2,0,NaN,no,no,no,n/a,1.5,once a day milking
2015,3,1,Jan,2,83,0,12,Variable Speed Pump,3,no,yes,no,yes,no,OAW,0,200,8968,3,0,0,NaN,58,NaN,3,0,12,yes,yes,yes,yes,2.5,twice a day milking
2015,3,2,Feb,40,90,3111,12,Variable Speed Pump,3,no,yes,no,yes,no,OAW,0,200,8968,3,0,0,NaN,58,NaN,3,0,12,yes,yes,yes,yes,2.5,twice a day milking
2015,3,3,Mar,57,91,25817,12,Variable Speed Pump,3,no,yes,no,yes,no,OAW,0,200,8968,3,0,0,NaN,58,NaN,3,0,12,yes,yes,yes,yes,2.5,twice a day milking
2015,3,4,Apr,71,94,44918,12,Variable Speed Pump,3,no,yes,no,yes,no,OAW,0,200,8968,3,0,0,NaN,58,NaN,3,0,12,yes,yes,yes,yes,2.5,twice a day milking
2015,3,5,May,75,87,51192,12,Variable Speed Pump,3,no,yes,no,yes,no,OAW,0,200,8968,3,0,0,NaN,58,NaN,3,0,12,yes,yes,yes,yes,2.5,twice a day milking
2015,3,6,Jun,86,87,47490,12,Variable Speed Pump,3,no,yes,no,yes,no,OAW,0,200,8968,3,0,0,NaN,58,NaN,3,0,12,yes,yes,yes,yes,2.5,twice a day milking
2015,3,7,Jul,87,87,40817,12,Variable Speed Pump,3,no,yes,no,yes,no,OAW,0,200,8968,3,0,0,NaN,58,NaN,3,0,12,yes,yes,yes,yes,2.5,twice a day milking
2015,3,8,Aug,84,84,42336,12,Variable Speed Pump,3,no,yes,no,yes,no,OAW,0,200,8968,3,0,0,NaN,58,NaN,3,0,12,yes,yes,yes,yes,2.5,twice a day milking
2015,3,9,Sep,72,72,33782,12,Variable Speed Pump,3,no,yes,no,yes,no,OAW,0,200,8968,3,0,0,NaN,58,NaN,3,0,12,yes,yes,yes,yes,2.5,twice a day milking
2015,3,10,Oct,72,72,26656,12,Variable Speed Pump,3,no,yes,no,yes,no,OAW,0,200,8968,3,0,0,NaN,58,NaN,3,0,12,yes,yes,yes,yes,2.5,twice a day milking
2015,3,11,nov,53,72,16419,12,Variable Speed Pump,3,no,yes,no,yes,no,OAW,0,200,8968,3,0,0,NaN,58,NaN,3,0,12,yes,yes,yes,yes,2.5,twice a day milking
2015,3,12,Dec,30,72,8958,12,Variable Speed Pump,3,no,yes,no,yes,no,OAW,0,200,8968,3,0,0,NaN,58,NaN,3,0,12,yes,yes,yes,yes,2.5,twice a day milking
2015,4,1,Jan,9,116,0,16,High Speed,3,no,yes,no,yes,no,E2ndD,0,300,13500,3,0,0,664,17,12999,1,0,17,yes,yes,yes,yes,1,once a day milking
2015,4,2,Feb,105,130,18778,16,High Speed,3,no,yes,no,yes,no,E2ndD,0,300,13500,3,0,0,664,17,12999,1,0,17,yes,yes,yes,yes,1,once a day milking
2015,4,3,Mar,128,134,61896,16,High Speed,3,no,yes,no,yes,no,E2ndD,0,300,13500,3,0,0,664,17,12999,1,0,17,yes,yes,yes,yes,1,once a day milking
2015,4,4,Apr,134,134,100764,16,High Speed,3,no,yes,no,yes,no,E2ndD,0,300,13500,3,0,0,664,17,12999,1,0,17,yes,yes,yes,yes,1,once a day milking
2015,4,5,May,132,132,100321,16,High Speed,3,no,yes,no,yes,no,E2ndD,0,300,13500,3,0,0,664,17,12999,1,0,17,yes,yes,yes,yes,1,once a day milking
2015,4,6,Jun,132,132,94226,16,High Speed,3,no,yes,no,yes,no,E2ndD,0,300,13500,3,0,0,664,17,12999,1,0,17,yes,yes,yes,yes,1,once a day milking
2015,4,7,Jul,132,132,81883,16,High Speed,3,no,yes,no,yes,no,E2ndD,0,300,13500,3,0,0,664,17,12999,1,0,17,yes,yes,yes,yes,1,once a day milking
2015,4,8,Aug,131,131,67185,16,High Speed,3,no,yes,no,yes,no,E2ndD,0,300,13500,3,0,0,664,17,12999,1,0,17,yes,yes,yes,yes,1,once a day milking
2015,4,9,Sep,130,131,62119,16,High Speed,3,no,yes,no,yes,no,E2ndD,0,300,13500,3,0,0,664,17,12999,1,0,17,yes,yes,yes,yes,1,once a day milking
2015,4,10,Oct,128,131,53949,16,High Speed,3,no,yes,no,yes,no,E2ndD,0,300,13500,3,0,0,664,17,12999,1,0,17,yes,yes,yes,yes,1,once a day milking
2015,4,11,nov,94,131,33736,16,High Speed,3,no,yes,no,yes,no,E2ndD,0,300,13500,3,0,0,664,17,12999,1,0,17,yes,yes,yes,yes,1,once a day milking
2015,4,12,Dec,0,131,15872,16,High Speed,3,no,yes,no,yes,no,E2ndD,0,300,13500,3,0,0,664,17,12999,1,0,17,yes,yes,yes,yes,1,once a day milking
2015,5,1,Jan,2,106,0,20,Variable Speed Pump,7.5,no,yes,no,yes,no,OAM,0,350,12000,3,3,0,1000,200,NaN,0,0,NaN,yes,yes,yes,yes,2,once a day milking
2015,5,2,Feb,83,129,11108,20,Variable Speed Pump,7.5,no,yes,no,yes,no,OAM,0,350,12000,3,3,0,1000,200,NaN,0,0,NaN,yes,yes,yes,yes,2,once a day milking
2015,5,3,Mar,114,131,49592,20,Variable Speed Pump,7.5,no,yes,no,yes,no,OAM,0,350,12000,3,3,0,1000,200,NaN,0,0,NaN,yes,yes,yes,yes,2,once a day milking
2015,5,4,Apr,128,131,90292,20,Variable Speed Pump,7.5,no,yes,no,yes,no,OAM,0,350,12000,3,3,0,1000,200,NaN,0,0,NaN,yes,yes,yes,yes,2,once a day milking
2015,5,5,May,131,131,102630,20,Variable Speed Pump,7.5,no,yes,no,yes,no,OAM,0,350,12000,3,3,0,1000,200,NaN,0,0,NaN,yes,yes,yes,yes,2,once a day milking
2015,5,6,Jun,131,131,88030,20,Variable Speed Pump,7.5,no,yes,no,yes,no,OAM,0,350,12000,3,3,0,1000,200,NaN,0,0,NaN,yes,yes,yes,yes,2,once a day milking
2015,5,7,Jul,131,131,73728,20,Variable Speed Pump,7.5,no,yes,no,yes,no,OAM,0,350,12000,3,3,0,1000,200,NaN,0,0,NaN,yes,yes,yes,yes,2,once a day milking
2015,5,8,Aug,131,131,64931,20,Variable Speed Pump,7.5,no,yes,no,yes,no,OAM,0,350,12000,3,3,0,1000,200,NaN,0,0,NaN,yes,yes,yes,yes,2,once a day milking
2015,5,9,Sep,131,131,59197,20,Variable Speed Pump,7.5,no,yes,no,yes,no,OAM,0,350,12000,3,3,0,1000,200,NaN,0,0,NaN,yes,yes,yes,yes,2,once a day milking
2015,5,10,Oct,129,129,52818,20,Variable Speed Pump,7.5,no,yes,no,yes,no,OAM,0,350,12000,3,3,0,1000,200,NaN,0,0,NaN,yes,yes,yes,yes,2,once a day milking
2015,5,11,nov,112,129,31481,20,Variable Speed Pump,7.5,no,yes,no,yes,no,OAM,0,350,12000,3,3,0,1000,200,NaN,0,0,NaN,yes,yes,yes,yes,2,once a day milking
2015,5,12,Dec,8,129,10696,20,Variable Speed Pump,7.5,no,yes,no,yes,no,OAM,0,350,12000,3,3,0,1000,200,NaN,0,0,NaN,yes,yes,yes,yes,2,once a day milking
2015,6,1,Jan,155,158,50062,20,Variable Speed Pump,5.5,no,yes,no,yes,no,E2ndD,0,150,16000,3,0,0,932,53,11793,7,0,11,no,no,no,no,1.5,n/a
2015,6,2,Feb,175,183,58358,20,Variable Speed Pump,5.5,no,yes,no,yes,no,E2ndD,0,150,16000,3,0,0,932,53,11793,7,0,11,no,no,no,no,1.5,n/a
2015,6,3,Mar,182,182,46270,20,Variable Speed Pump,5.5,no,yes,no,yes,no,E2ndD,0,150,16000,3,0,0,932,53,11793,7,0,11,no,no,no,no,1.5,n/a
2015,6,4,Apr,170,170,122564,20,Variable Speed Pump,5.5,no,yes,no,yes,no,E2ndD,0,150,16000,3,0,0,932,53,11793,7,0,11,no,no,no,no,1.5,n/a
2015,6,5,May,167,169,115706,20,Variable Speed Pump,5.5,no,yes,no,yes,no,E2ndD,0,150,16000,3,0,0,932,53,11793,7,0,11,no,no,no,no,1.5,n/a
2015,6,6,Jun,172,172,108302,20,Variable Speed Pump,5.5,no,yes,no,yes,no,E2ndD,0,150,16000,3,0,0,932,53,11793,7,0,11,no,no,no,no,1.5,n/a
2015,6,7,Jul,172,172,101834,20,Variable Speed Pump,5.5,no,yes,no,yes,no,E2ndD,0,150,16000,3,0,0,932,53,11793,7,0,11,no,no,no,no,1.5,n/a
2015,6,8,Aug,172,172,87165,20,Variable Speed Pump,5.5,no,yes,no,yes,no,E2ndD,0,150,16000,3,0,0,932,53,11793,7,0,11,no,no,no,no,1.5,n/a
2015,6,9,Sep,167,167,78290,20,Variable Speed Pump,5.5,no,yes,no,yes,no,E2ndD,0,150,16000,3,0,0,932,53,11793,7,0,11,no,no,no,no,1.5,n/a
2015,6,10,Oct,167,167,66157,20,Variable Speed Pump,5.5,no,yes,no,yes,no,E2ndD,0,150,16000,3,0,0,932,53,11793,7,0,11,no,no,no,no,1.5,n/a
2015,6,11,nov,167,167,56201,20,Variable Speed Pump,5.5,no,yes,no,yes,no,E2ndD,0,150,16000,3,0,0,932,53,11793,7,0,11,no,no,no,no,1.5,n/a
2015,6,12,Dec,167,167,53045,20,Variable Speed Pump,5.5,no,yes,no,yes,no,E2ndD,0,150,16000,3,0,0,932,53,11793,7,0,11,no,no,no,no,1.5,n/a
2015,7,1,Jan,54,103,26990,8,High Speed,NaN,no,yes,no,yes,no,E2ndD,3,400,8800,NaN,0,6,48,166,13421,2,0,NaN,no,no,no,n/a,2.5,once a day milking
2015,7,2,Feb,79,110,30763,8,High Speed,NaN,no,yes,no,yes,no,E2ndD,3,400,8800,NaN,0,6,48,166,13421,2,0,NaN,no,no,no,n/a,2.5,once a day milking
2015,7,3,Mar,72,85,30714,8,High Speed,NaN,no,yes,no,yes,no,E2ndD,3,400,8800,NaN,0,6,48,166,13421,2,0,NaN,no,no,no,n/a,2.5,once a day milking
2015,7,4,Apr,81,85,57457,8,High Speed,NaN,no,yes,no,yes,no,E2ndD,3,400,8800,NaN,0,6,48,166,13421,2,0,NaN,no,no,no,n/a,2.5,once a day milking
2015,7,5,May,84,84,59943,8,High Speed,NaN,no,yes,no,yes,no,E2ndD,3,400,8800,NaN,0,6,48,166,13421,2,0,NaN,no,no,no,n/a,2.5,once a day milking
2015,7,6,Jun,83,84,56848,8,High Speed,NaN,no,yes,no,yes,no,E2ndD,3,400,8800,NaN,0,6,48,166,13421,2,0,NaN,no,no,no,n/a,2.5,once a day milking
2015,7,7,Jul,69,84,48864,8,High Speed,NaN,no,yes,no,yes,no,E2ndD,3,400,8800,NaN,0,6,48,166,13421,2,0,NaN,no,no,no,n/a,2.5,once a day milking
2015,7,8,Aug,64,84,37601,8,High Speed,NaN,no,yes,no,yes,no,E2ndD,3,400,8800,NaN,0,6,48,166,13421,2,0,NaN,no,no,no,n/a,2.5,once a day milking
2015,7,9,Sep,69,88,35380,8,High Speed,NaN,no,yes,no,yes,no,E2ndD,3,400,8800,NaN,0,6,48,166,13421,2,0,NaN,no,no,no,n/a,2.5,once a day milking
2015,7,10,Oct,65,93,36348,8,High Speed,NaN,no,yes,no,yes,no,E2ndD,3,400,8800,NaN,0,6,48,166,13421,2,0,NaN,no,no,no,n/a,2.5,once a day milking
2015,7,11,nov,59,95,33741,8,High Speed,NaN,no,yes,no,yes,no,E2ndD,3,400,8800,NaN,0,6,48,166,13421,2,0,NaN,no,no,no,n/a,2.5,once a day milking
2015,7,12,Dec,56,95,34949,8,High Speed,NaN,no,yes,no,yes,no,E2ndD,3,400,8800,NaN,0,6,48,166,13421,2,0,NaN,no,no,no,n/a,2.5,once a day milking
2015,8,1,Jan,2,55,0,10,High Speed,3,no,yes,no,yes,no,E2ndD,0,150,9080,2.4,0,0,NaN,58,NaN,3,0,12,yes,yes,yes,yes,1,once a day milking
2015,8,2,Feb,37,60,9164,10,High Speed,3,no,yes,no,yes,no,E2ndD,0,150,9080,2.4,0,0,NaN,58,NaN,3,0,12,yes,yes,yes,yes,1,once a day milking
2015,8,3,Mar,56,62,28390,10,High Speed,3,no,yes,no,yes,no,E2ndD,0,150,9080,2.4,0,0,NaN,58,NaN,3,0,12,yes,yes,yes,yes,1,once a day milking
2015,8,4,Apr,60,63,51456,10,High Speed,3,no,yes,no,yes,no,E2ndD,0,150,9080,2.4,0,0,NaN,58,NaN,3,0,12,yes,yes,yes,yes,1,once a day milking
2015,8,5,May,60,61,46225,10,High Speed,3,no,yes,no,yes,no,E2ndD,0,150,9080,2.4,0,0,NaN,58,NaN,3,0,12,yes,yes,yes,yes,1,once a day milking
2015,8,6,Jun,60,61,43103,10,High Speed,3,no,yes,no,yes,no,E2ndD,0,150,9080,2.4,0,0,NaN,58,NaN,3,0,12,yes,yes,yes,yes,1,once a day milking
2015,8,7,Jul,60,61,42792,10,High Speed,3,no,yes,no,yes,no,E2ndD,0,150,9080,2.4,0,0,NaN,58,NaN,3,0,12,yes,yes,yes,yes,1,once a day milking
2015,8,8,Aug,58,58,36721,10,High Speed,3,no,yes,no,yes,no,E2ndD,0,150,9080,2.4,0,0,NaN,58,NaN,3,0,12,yes,yes,yes,yes,1,once a day milking
2015,8,9,Sep,56,57,32948,10,High Speed,3,no,yes,no,yes,no,E2ndD,0,150,9080,2.4,0,0,NaN,58,NaN,3,0,12,yes,yes,yes,yes,1,once a day milking
2015,8,10,Oct,56,57,28625,10,High Speed,3,no,yes,no,yes,no,E2ndD,0,150,9080,2.4,0,0,NaN,58,NaN,3,0,12,yes,yes,yes,yes,1,once a day milking
2015,8,11,nov,36,57,16009,10,High Speed,3,no,yes,no,yes,no,E2ndD,0,150,9080,2.4,0,0,NaN,58,NaN,3,0,12,yes,yes,yes,yes,1,once a day milking
2015,8,12,Dec,0,57,1664,10,High Speed,3,no,yes,no,yes,no,E2ndD,0,150,9080,2.4,0,0,NaN,58,NaN,3,0,12,yes,yes,yes,yes,1,once a day milking
2015,9,1,Jan,24,97,0,15,Variable Speed Pump,4.4,no,yes,no,yes,no,OAM,0,200,9000,2.2,3,0,664,17,12999,1,0,17,yes,yes,yes,yes,2,once a day milking
2015,9,2,Feb,90,121,27511,15,Variable Speed Pump,4.4,no,yes,no,yes,no,OAM,0,200,9000,2.2,3,0,664,17,12999,1,0,17,yes,yes,yes,yes,2,once a day milking
2015,9,3,Mar,113,124,50140,15,Variable Speed Pump,4.4,no,yes,no,yes,no,OAM,0,200,9000,2.2,3,0,664,17,12999,1,0,17,yes,yes,yes,yes,2,once a day milking
2015,9,4,Apr,115,124,90400,15,Variable Speed Pump,4.4,no,yes,no,yes,no,OAM,0,200,9000,2.2,3,0,664,17,12999,1,0,17,yes,yes,yes,yes,2,once a day milking
2015,9,5,May,114,124,86941,15,Variable Speed Pump,4.4,no,yes,no,yes,no,OAM,0,200,9000,2.2,3,0,664,17,12999,1,0,17,yes,yes,yes,yes,2,once a day milking
2015,9,6,Jun,114,115,77942,15,Variable Speed Pump,4.4,no,yes,no,yes,no,OAM,0,200,9000,2.2,3,0,664,17,12999,1,0,17,yes,yes,yes,yes,2,once a day milking
2015,9,7,Jul,114,114,70702,15,Variable Speed Pump,4.4,no,yes,no,yes,no,OAM,0,200,9000,2.2,3,0,664,17,12999,1,0,17,yes,yes,yes,yes,2,once a day milking
2015,9,8,Aug,114,114,70377,15,Variable Speed Pump,4.4,no,yes,no,yes,no,OAM,0,200,9000,2.2,3,0,664,17,12999,1,0,17,yes,yes,yes,yes,2,once a day milking
2015,9,9,Sep,111,114,57833,15,Variable Speed Pump,4.4,no,yes,no,yes,no,OAM,0,200,9000,2.2,3,0,664,17,12999,1,0,17,yes,yes,yes,yes,2,once a day milking
2015,9,10,Oct,109,114,45300,15,Variable Speed Pump,4.4,no,yes,no,yes,no,OAM,0,200,9000,2.2,3,0,664,17,12999,1,0,17,yes,yes,yes,yes,2,once a day milking
2015,9,11,nov,71,114,29201,15,Variable Speed Pump,4.4,no,yes,no,yes,no,OAM,0,200,9000,2.2,3,0,664,17,12999,1,0,17,yes,yes,yes,yes,2,once a day milking
2015,9,12,Dec,0,114,9530,15,Variable Speed Pump,4.4,no,yes,no,yes,no,OAM,0,200,9000,2.2,3,0,664,17,12999,1,0,17,yes,yes,yes,yes,2,once a day milking
2015,10,1,Jan,0,79,0,10,Variable Speed Pump,3,no,yes,no,yes,no,OAW,0,150,6100,2.5,0,0,1000,200,NaN,0,11,NaN,yes,yes,yes,yes,1.5,once a day milking
2015,10,2,Feb,55,98,5365,10,Variable Speed Pump,3,no,yes,no,yes,no,OAW,0,150,6100,2.5,0,0,1000,200,NaN,0,11,NaN,yes,yes,yes,yes,1.5,once a day milking
2015,10,3,Mar,90,103,32171,10,Variable Speed Pump,3,no,yes,no,yes,no,OAW,0,150,6100,2.5,0,0,1000,200,NaN,0,11,NaN,yes,yes,yes,yes,1.5,once a day milking
2015,10,4,Apr,98,104,72182,10,Variable Speed Pump,3,no,yes,no,yes,no,OAW,0,150,6100,2.5,0,0,1000,200,NaN,0,11,NaN,yes,yes,yes,yes,1.5,once a day milking
2015,10,5,May,99,101,80631,10,Variable Speed Pump,3,no,yes,no,yes,no,OAW,0,150,6100,2.5,0,0,1000,200,NaN,0,11,NaN,yes,yes,yes,yes,1.5,once a day milking
2015,10,6,Jun,99,99,68973,10,Variable Speed Pump,3,no,yes,no,yes,no,OAW,0,150,6100,2.5,0,0,1000,200,NaN,0,11,NaN,yes,yes,yes,yes,1.5,once a day milking
2015,10,7,Jul,99,99,59353,10,Variable Speed Pump,3,no,yes,no,yes,no,OAW,0,150,6100,2.5,0,0,1000,200,NaN,0,11,NaN,yes,yes,yes,yes,1.5,once a day milking
2015,10,8,Aug,99,99,54616,10,Variable Speed Pump,3,no,yes,no,yes,no,OAW,0,150,6100,2.5,0,0,1000,200,NaN,0,11,NaN,yes,yes,yes,yes,1.5,once a day milking
2015,10,9,Sep,99,99,49662,10,Variable Speed Pump,3,no,yes,no,yes,no,OAW,0,150,6100,2.5,0,0,1000,200,NaN,0,11,NaN,yes,yes,yes,yes,1.5,once a day milking
2015,10,10,Oct,97,97,47113,10,Variable Speed Pump,3,no,yes,no,yes,no,OAW,0,150,6100,2.5,0,0,1000,200,NaN,0,11,NaN,yes,yes,yes,yes,1.5,once a day milking
2015,10,11,nov,60,93,24375,10,Variable Speed Pump,3,no,yes,no,yes,no,OAW,0,150,6100,2.5,0,0,1000,200,NaN,0,11,NaN,yes,yes,yes,yes,1.5,once a day milking
2015,10,12,Dec,0,91,7937,10,Variable Speed Pump,3,no,yes,no,yes,no,OAW,0,150,6100,2.5,0,0,1000,200,NaN,0,11,NaN,yes,yes,yes,yes,1.5,once a day milking
2015,11,1,Jan,1,52,0,10,Diaphram,3,no,yes,no,yes,no,E2ndD,0,200,7000,NaN,0,6,932,53,11793,7,11,11,no,no,no,no,2.5,twice a day milking
2015,11,2,Feb,56,69,9387,10,Diaphram,3,no,yes,no,yes,no,E2ndD,0,200,7000,NaN,0,6,932,53,11793,7,11,11,no,no,no,no,2.5,twice a day milking
2015,11,3,Mar,68,71,34231,10,Diaphram,3,no,yes,no,yes,no,E2ndD,0,200,7000,NaN,0,6,932,53,11793,7,11,11,no,no,no,no,2.5,twice a day milking
2015,11,4,Apr,69,71,53139,10,Diaphram,3,no,yes,no,yes,no,E2ndD,0,200,7000,NaN,0,6,932,53,11793,7,11,11,no,no,no,no,2.5,twice a day milking
2015,11,5,May,71,71,54755,10,Diaphram,3,no,yes,no,yes,no,E2ndD,0,200,7000,NaN,0,6,932,53,11793,7,11,11,no,no,no,no,2.5,twice a day milking
2015,11,6,Jun,69,69,48930,10,Diaphram,3,no,yes,no,yes,no,E2ndD,0,200,7000,NaN,0,6,932,53,11793,7,11,11,no,no,no,no,2.5,twice a day milking
2015,11,7,Jul,68,68,43066,10,Diaphram,3,no,yes,no,yes,no,E2ndD,0,200,7000,NaN,0,6,932,53,11793,7,11,11,no,no,no,no,2.5,twice a day milking
2015,11,8,Aug,68,68,41015,10,Diaphram,3,no,yes,no,yes,no,E2ndD,0,200,7000,NaN,0,6,932,53,11793,7,11,11,no,no,no,no,2.5,twice a day milking
2015,11,9,Sep,68,68,36626,10,Diaphram,3,no,yes,no,yes,no,E2ndD,0,200,7000,NaN,0,6,932,53,11793,7,11,11,no,no,no,no,2.5,twice a day milking
2015,11,10,Oct,68,68,31437,10,Diaphram,3,no,yes,no,yes,no,E2ndD,0,200,7000,NaN,0,6,932,53,11793,7,11,11,no,no,no,no,2.5,twice a day milking
2015,11,11,nov,39,67,22264,10,Diaphram,3,no,yes,no,yes,no,E2ndD,0,200,7000,NaN,0,6,932,53,11793,7,11,11,no,no,no,no,2.5,twice a day milking
2015,11,12,Dec,0,67,4394,10,Diaphram,3,no,yes,no,yes,no,E2ndD,0,200,7000,NaN,0,6,932,53,11793,7,11,11,no,no,no,no,2.5,twice a day milking
2015,12,1,Jan,11,128,0,18,High Speed,6,no,no,yes,yes,no,OAD,3,395,8200,NaN,0,6,48,166,13421,2,11,NaN,no,no,no,n/a,1,twice a day milking
2015,12,2,Feb,102,148,19966,18,High Speed,6,no,no,yes,yes,no,OAD,3,395,8200,NaN,0,6,48,166,13421,2,11,NaN,no,no,no,n/a,1,twice a day milking
2015,12,3,Mar,135,153,47867,18,High Speed,6,no,no,yes,yes,no,OAD,3,395,8200,NaN,0,6,48,166,13421,2,11,NaN,no,no,no,n/a,1,twice a day milking
2015,12,4,Apr,154,155,111698,18,High Speed,6,no,no,yes,yes,no,OAD,3,395,8200,NaN,0,6,48,166,13421,2,11,NaN,no,no,no,n/a,1,twice a day milking
2015,12,5,May,155,156,123200,18,High Speed,6,no,no,yes,yes,no,OAD,3,395,8200,NaN,0,6,48,166,13421,2,11,NaN,no,no,no,n/a,1,twice a day milking
2015,12,6,Jun,155,156,108771,18,High Speed,6,no,no,yes,yes,no,OAD,3,395,8200,NaN,0,6,48,166,13421,2,11,NaN,no,no,no,n/a,1,twice a day milking
2015,12,7,Jul,155,155,93184,18,High Speed,6,no,no,yes,yes,no,OAD,3,395,8200,NaN,0,6,48,166,13421,2,11,NaN,no,no,no,n/a,1,twice a day milking
2015,12,8,Aug,155,155,91810,18,High Speed,6,no,no,yes,yes,no,OAD,3,395,8200,NaN,0,6,48,166,13421,2,11,NaN,no,no,no,n/a,1,twice a day milking
2015,12,9,Sep,154,154,76024,18,High Speed,6,no,no,yes,yes,no,OAD,3,395,8200,NaN,0,6,48,166,13421,2,11,NaN,no,no,no,n/a,1,twice a day milking
2015,12,10,Oct,145,151,69220,18,High Speed,6,no,no,yes,yes,no,OAD,3,395,8200,NaN,0,6,48,166,13421,2,11,NaN,no,no,no,n/a,1,twice a day milking
2015,12,11,nov,125,142,46079,18,High Speed,6,no,no,yes,yes,no,OAD,3,395,8200,NaN,0,6,48,166,13421,2,11,NaN,no,no,no,n/a,1,twice a day milking
